dim,hidden_mult,activation,dtype,fp8,class,device,measurement,value
1024,2,silu,float16,False,MLP,mps,Forward Time (ms),3.4114790963940322
1024,2,silu,float16,False,MLP,mps,Backward Time (ms),6.2177417043130845
1024,2,silu,float16,False,PreCompiledMLP,mps,Forward Time (ms),2.9614958039019257
1024,2,silu,float16,False,PreCompiledMLP,mps,Backward Time (ms),5.4536999959964305
1024,2,silu,bfloat16,False,MLP,mps,Forward Time (ms),5.628683295799419
1024,2,silu,bfloat16,False,MLP,mps,Backward Time (ms),10.001962602837011
1024,2,silu,bfloat16,False,PreCompiledMLP,mps,Forward Time (ms),4.768933303421363
1024,2,silu,bfloat16,False,PreCompiledMLP,mps,Backward Time (ms),9.171283396426588
1024,4,relu,float32,False,MLP,mps,Forward Time (ms),4.307929199421778
1024,4,relu,float32,False,MLP,mps,Backward Time (ms),11.03622080408968
1024,4,relu,float32,False,PreCompiledMLP,mps,Forward Time (ms),5.560129100922495
1024,4,relu,float32,False,PreCompiledMLP,mps,Backward Time (ms),12.23597510252148
1024,4,relu,float16,False,MLP,mps,Forward Time (ms),6.9607957964763045
1024,4,relu,float16,False,MLP,mps,Backward Time (ms),12.337658402975649
1024,4,relu,float16,False,PreCompiledMLP,mps,Forward Time (ms),5.817212502006441
1024,4,relu,float16,False,PreCompiledMLP,mps,Backward Time (ms),11.405820801155642
1024,4,relu,bfloat16,False,MLP,mps,Forward Time (ms),11.303954204777256
1024,4,relu,bfloat16,False,MLP,mps,Backward Time (ms),23.634854092961177
1024,4,relu,bfloat16,False,PreCompiledMLP,mps,Forward Time (ms),8.192049997160211
1024,4,relu,bfloat16,False,PreCompiledMLP,mps,Backward Time (ms),15.842825005529448
1024,4,relu2,float32,False,MLP,mps,Forward Time (ms),6.318620801903307
1024,4,relu2,float32,False,MLP,mps,Backward Time (ms),13.54892500094138
1024,4,relu2,float32,False,PreCompiledMLP,mps,Forward Time (ms),5.332941701635718
1024,4,relu2,float32,False,PreCompiledMLP,mps,Backward Time (ms),10.62680829782039
1024,4,relu2,float16,False,MLP,mps,Forward Time (ms),6.982591695850715
1024,4,relu2,float16,False,MLP,mps,Backward Time (ms),12.122575007379055
1024,4,relu2,float16,False,PreCompiledMLP,mps,Forward Time (ms),4.664033401058987
1024,4,relu2,float16,False,PreCompiledMLP,mps,Backward Time (ms),10.394395800540224
1024,4,relu2,bfloat16,False,MLP,mps,Forward Time (ms),11.88887910102494
1024,4,relu2,bfloat16,False,MLP,mps,Backward Time (ms),21.078637498430908
1024,4,relu2,bfloat16,False,PreCompiledMLP,mps,Forward Time (ms),13.130345795070753
1024,4,relu2,bfloat16,False,PreCompiledMLP,mps,Backward Time (ms),19.426587503403425
1024,4,silu,float32,False,MLP,mps,Forward Time (ms),8.540712500689551
1024,4,silu,float32,False,MLP,mps,Backward Time (ms),25.36044999724254
1024,4,silu,float32,False,PreCompiledMLP,mps,Forward Time (ms),6.141324999043718
1024,4,silu,float32,False,PreCompiledMLP,mps,Backward Time (ms),13.374954101163894
1024,4,silu,float16,False,MLP,mps,Forward Time (ms),7.374091696692631
1024,4,silu,float16,False,MLP,mps,Backward Time (ms),12.552825000602752
1024,4,silu,float16,False,PreCompiledMLP,mps,Forward Time (ms),4.823754203971475
1024,4,silu,float16,False,PreCompiledMLP,mps,Backward Time (ms),10.870433296076953
1024,4,silu,bfloat16,False,MLP,mps,Forward Time (ms),11.722200002986938
1024,4,silu,bfloat16,False,MLP,mps,Backward Time (ms),19.490145897725597
1024,4,silu,bfloat16,False,PreCompiledMLP,mps,Forward Time (ms),8.567170798778534
1024,4,silu,bfloat16,False,PreCompiledMLP,mps,Backward Time (ms),18.44384170253761
1024,8,relu,float32,False,MLP,mps,Forward Time (ms),12.753391696605831
1024,8,relu,float32,False,MLP,mps,Backward Time (ms),24.473395803943276
1024,8,relu,float32,False,PreCompiledMLP,mps,Forward Time (ms),11.658833298133686
1024,8,relu,float32,False,PreCompiledMLP,mps,Backward Time (ms),23.536824999609962
1024,8,relu,float16,False,MLP,mps,Forward Time (ms),13.017812499310821
1024,8,relu,float16,False,MLP,mps,Backward Time (ms),23.325104196555912
1024,8,relu,float16,False,PreCompiledMLP,mps,Forward Time (ms),10.294904198963195
1024,8,relu,float16,False,PreCompiledMLP,mps,Backward Time (ms),22.855258302297443
1024,8,relu,bfloat16,False,MLP,mps,Forward Time (ms),21.766187500907108
1024,8,relu,bfloat16,False,MLP,mps,Backward Time (ms),34.622070798650384
1024,8,relu,bfloat16,False,PreCompiledMLP,mps,Forward Time (ms),17.82418329967186
1024,8,relu,bfloat16,False,PreCompiledMLP,mps,Backward Time (ms),35.14547079685144
1024,8,relu2,float32,False,MLP,mps,Forward Time (ms),14.96070419671014
1024,8,relu2,float32,False,MLP,mps,Backward Time (ms),31.952291604829952
